53771.8	1442.96	469.476	461.336	456.466	452.265	448.47	444.884	441.488	438.249	
62558.2	4551.61	494.239	477.247	470.854	466.627	462.186	457.632	454.334	451.089	
50780.1	505.165	471.916	465.593	460.881	456.754	452.985	449.389	445.87	442.564	
54313	535.944	472.983	466.521	461.624	457.532	453.683	450.114	446.672	443.323	
47496.8	651.861	474.289	467.296	462.281	458.038	454.174	450.424	446.961	443.568	
58804.9	5860.6	1122.84	1060.21	984.413	882.09	691.064	525.026	520.124	516.23	
54119.5	516.689	470.96	464.931	460.338	456.262	452.56	449.033	445.562	442.364	
55340.1	804.916	751.269	723.634	599.786	592.567	587.306	582.823	577.002	572.805	
62470.5	548.859	466.681	460.702	456.136	452.18	448.374	444.895	441.443	438.143	
56433.8	508.328	471.471	465.427	460.749	456.561	452.675	449.094	445.637	442.24	
65129.4	1994.66	534.223	525.011	519.187	514.392	509.981	506.219	502.313	498.554	
62450.2	789.155	560.982	541.763	466.32	461.445	457.254	453.393	449.808	446.428	
59747	2965.01	1322.98	1281.28	1241.16	1192.18	1149.29	1093.4	1031.78	957.804	
50344.6	597.984	546.318	539.286	533.825	529.517	525.161	521.199	517.776	514.095	
57958	1701.69	537.944	527.115	520.482	515.562	510.774	506.845	502.734	499.178	
54580.1	505.363	470.257	464.768	460.793	457.173	453.685	450.298	447.011	443.876	
55908.6	4705.17	508.614	471.619	465.32	460.674	456.569	452.73	449.285	445.802	
58826.7	3013.84	480.567	465.673	460.991	457.002	451.767	447.962	444.375	440.975	
53987	652.032	611.09	605.074	600.399	596.35	592.569	589.007	585.47	581.99	
60746	596.296	538.682	531.057	525.911	521.256	516.955	513.512	509.682	506.348	
55010.5	1090.33	913.616	625.708	606.003	554.501	464.967	460.379	456.237	452.417	
56690.3	1694.71	476.634	468.399	463.035	458.734	454.91	451.258	447.787	444.35	
60022.4	1393.48	1282.55	1151.99	1098.95	1050.76	995.322	929.603	849.291	705.174	
58506.1	1174.26	854.217	595.905	589.822	585.107	581.028	577.45	574.174	570.693	
48224.1	637.79	595.357	588.947	584.028	579.88	575.907	572.396	568.855	565.472	
51500.7	1800.53	538.786	528.461	522.562	517.632	513.203	509.651	505.644	502.249	
50722.7	576.239	475.802	469.226	464.591	460.611	456.949	453.598	450.303	447.09	
53779.9	1003.68	920.42	807.539	529.413	468.52	464.095	460.156	456.613	453.101	
57369.7	2675.13	474.666	465.845	460.708	456.415	452.551	448.906	445.333	441.855	
59981.4	704.006	641.768	633.953	628.294	623.822	619.756	615.605	612.098	608.22	
