1.43676e+07	1.13188e+07	1.12104e+07	1.12104e+07	9.78953e+06	9.78953e+06	9.4833e+06	9.08039e+06	9.08039e+06	9.08039e+06	
1.44337e+07	1.26643e+07	1.14742e+07	1.02147e+07	1.02147e+07	1.02147e+07	1.01508e+07	1.01508e+07	1.01508e+07	1.01508e+07	
1.42197e+07	1.30999e+07	1.11507e+07	1.04114e+07	1.02291e+07	1.02291e+07	1.02291e+07	1.02291e+07	1.02291e+07	1.02291e+07	
1.34599e+07	1.29633e+07	1.14232e+07	1.01346e+07	9.92526e+06	9.92526e+06	9.92526e+06	9.92526e+06	9.92526e+06	9.92526e+06	
1.23114e+07	1.16092e+07	1.16092e+07	1.1076e+07	9.32864e+06	9.32704e+06	9.32704e+06	9.32704e+06	9.32704e+06	9.32704e+06	
1.16915e+07	1.16915e+07	1.16915e+07	1.13912e+07	9.84803e+06	9.73768e+06	9.42974e+06	9.32195e+06	9.15994e+06	9.15994e+06	
1.47902e+07	1.32119e+07	1.06211e+07	1.06211e+07	9.88632e+06	9.5292e+06	9.5292e+06	9.5292e+06	9.5292e+06	9.5292e+06	
1.31369e+07	1.20698e+07	1.10788e+07	1.08972e+07	1.02642e+07	1.02642e+07	1.02642e+07	1.02642e+07	1.02642e+07	1.02642e+07	
1.15236e+07	1.15236e+07	1.03826e+07	9.85424e+06	9.74204e+06	9.74204e+06	9.0822e+06	9.0822e+06	9.0822e+06	9.0822e+06	
1.38844e+07	1.15371e+07	1.04629e+07	9.82025e+06	9.82025e+06	9.82025e+06	9.82025e+06	9.82025e+06	8.83953e+06	8.83953e+06	
1.24757e+07	1.11067e+07	1.11067e+07	1.07193e+07	9.52761e+06	9.52761e+06	9.52761e+06	9.52761e+06	9.52761e+06	8.72447e+06	
1.25945e+07	1.08947e+07	9.77682e+06	9.77682e+06	9.77682e+06	9.77682e+06	9.77682e+06	9.70427e+06	9.6867e+06	9.6867e+06	
1.32886e+07	1.20506e+07	1.16281e+07	1.14849e+07	1.02451e+07	9.55343e+06	9.55343e+06	9.55343e+06	9.55343e+06	9.33638e+06	
1.5271e+07	1.26196e+07	1.0937e+07	1.0937e+07	1.04634e+07	9.78213e+06	9.78213e+06	9.78213e+06	9.78213e+06	9.78213e+06	
1.37133e+07	1.22828e+07	1.10093e+07	1.10093e+07	1.05115e+07	1.05115e+07	1.04785e+07	9.9701e+06	9.92132e+06	9.92132e+06	
1.38441e+07	1.33144e+07	1.22097e+07	1.16668e+07	1.09552e+07	1.05631e+07	1.05631e+07	9.42902e+06	9.42902e+06	9.42902e+06	
1.37663e+07	1.20145e+07	1.14994e+07	1.13996e+07	1.04945e+07	1.04945e+07	1.04822e+07	9.54946e+06	9.54946e+06	9.54946e+06	
1.39882e+07	1.20467e+07	1.05276e+07	8.89419e+06	8.86357e+06	8.86357e+06	8.86357e+06	8.86357e+06	8.86357e+06	8.86357e+06	
1.38532e+07	1.28527e+07	1.10969e+07	1.03993e+07	1.03993e+07	8.67441e+06	8.67441e+06	8.67441e+06	8.67441e+06	8.67441e+06	
1.26679e+07	1.249e+07	1.15971e+07	1.01424e+07	1.01424e+07	9.75028e+06	9.75028e+06	9.75028e+06	9.75028e+06	9.25107e+06	
1.36516e+07	1.29109e+07	1.2734e+07	9.12722e+06	9.12722e+06	9.12722e+06	9.12722e+06	9.12722e+06	9.12722e+06	9.12722e+06	
1.48802e+07	1.20172e+07	1.16776e+07	1.14544e+07	1.14544e+07	1.06027e+07	1.04762e+07	1.04762e+07	1.02161e+07	9.87266e+06	
1.26697e+07	1.18773e+07	1.15847e+07	9.49098e+06	9.49098e+06	9.49098e+06	9.26801e+06	8.76912e+06	8.76912e+06	8.13097e+06	
1.35568e+07	1.15782e+07	1.15564e+07	1.10824e+07	1.04442e+07	1.01907e+07	1.01907e+07	1.01907e+07	1.01907e+07	9.9725e+06	
1.38954e+07	1.25105e+07	1.1053e+07	1.07573e+07	9.63158e+06	9.63158e+06	9.63158e+06	9.47133e+06	9.47133e+06	9.47133e+06	
1.37973e+07	1.2902e+07	1.22146e+07	1.12083e+07	9.94866e+06	9.74408e+06	9.33485e+06	9.33485e+06	9.29909e+06	9.29909e+06	
1.31782e+07	1.2077e+07	1.1811e+07	1.1811e+07	1.09877e+07	1.07068e+07	1.05099e+07	1.00798e+07	1.00798e+07	9.56353e+06	
1.3852e+07	1.21335e+07	1.20303e+07	1.12842e+07	1.11862e+07	1.05672e+07	9.79019e+06	9.79019e+06	9.46874e+06	9.45721e+06	
1.4391e+07	1.12266e+07	1.06184e+07	1.06184e+07	1.06184e+07	1.01176e+07	1.01176e+07	1.01176e+07	1.01176e+07	1.01176e+07	
1.25498e+07	1.21203e+07	1.14469e+07	9.84112e+06	9.84112e+06	9.48837e+06	9.48837e+06	9.48837e+06	9.48837e+06	9.48837e+06	
