10168.2	9910.76	9796.62	9781.19	9639	9639	9639	9589.76	9589.76	9424.76	
10139.1	10007.2	9709.62	9709.62	9709.62	9647.74	9576.67	9429.66	9429.66	9429.66	
10186.6	9974.08	9816.34	9797.24	9748.2	9509.49	9509.49	9466.03	9466.03	9466.03	
10206.9	10001.7	9855.9	9613.7	9613.7	9562.52	9562.52	9562.52	9404.95	9404.95	
10137.8	9913.22	9877.01	9748.31	9596.84	9596.84	9424.5	9420.42	9411.59	9251.98	
10272.9	9807.55	9792.72	9700.46	9551.66	9551.66	9551.66	9551.66	9551.66	9551.66	
10286.9	10006.9	9752.41	9752.41	9697.89	9470.94	9470.94	9470.94	9470.94	9470.94	
10202.6	9864.31	9794.9	9666.21	9666.21	9593.38	9534.02	9534.02	9534.02	9461.89	
10238.6	9920.2	9803.44	9779.02	9779.02	9693.75	9485.63	9458.66	9385.67	9329.79	
10310.7	10109	9768.13	9638.19	9638.19	9569.41	9471.38	9454.69	9433.36	9433.36	
10251.7	9985.45	9908.61	9753.26	9623.15	9595.16	9595.16	9542.02	9455.38	9433.36	
10275.9	10003.8	9890.04	9727.63	9547.06	9436.37	9436.37	9436.37	9436.37	9436.37	
10170.5	9906.31	9782.94	9782.94	9723.89	9723.89	9612.33	9509.54	9509.54	9506.59	
10225.7	9919.32	9644.4	9569.21	9569.21	9569.21	9569.21	9569.21	9569.21	9569.21	
10252.5	9991.27	9781.31	9781.31	9731.67	9588.23	9583.79	9575.56	9505.09	9417.31	
10172.2	9833.36	9759.07	9654.92	9635.37	9505.79	9505.79	9505.79	9505.79	9505.79	
10270.7	9973.13	9652.33	9652.33	9597.38	9582.67	9533.96	9448.79	9448.79	9448.79	
10195.6	9971.16	9761.71	9647.38	9549.13	9549.13	9468.79	9468.79	9436	9436	
10271.5	9945.11	9858.59	9625.64	9625.02	9558.68	9540.8	9540.8	9358.94	9292.34	
10198	9859.91	9859.91	9829.16	9708.86	9598	9598	9491.52	9491.52	9410.24	
10151.6	9860.38	9764.46	9734.82	9564.79	9564.79	9532.3	9331.17	9331.17	9331.17	
10200.6	9980.45	9931.26	9753.45	9426.61	9426.61	9426.61	9426.61	9426.61	9426.61	
10321.3	10060.2	9917.53	9811.78	9689.98	9670.79	9546.29	9546.29	9546.29	9446.1	
10113.9	9907.55	9780.2	9780.2	9742.22	9610.72	9405.48	9405.48	9405.48	9377.26	
10125.1	9935.82	9779.82	9779.82	9758.36	9589.52	9578.58	9483.64	9483.64	9483.64	
10167.8	9863.75	9796.98	9755.26	9684.11	9593.72	9593.72	9537.84	9371.07	9363.07	
10279.1	10047.4	9856.31	9730.85	9628.57	9557.25	9381.93	9381.93	9381.93	9381.93	
10157.3	9971.87	9711.16	9711.16	9711.16	9513.74	9465.97	9465.97	9465.97	9434.59	
10357.5	10017.4	9904.67	9702.08	9702.08	9571.36	9492.09	9492.09	9492.09	9435.54	
10060	10014.1	9842.13	9730.39	9718.86	9636.21	9461.66	9461.66	9461.66	9436.02	
