2.34047e+06	1.30955e+06	1.0308e+06	781468	581446	417928	327506	244879	177299	134846	
2.26898e+06	1.45619e+06	1.15143e+06	776250	553802	385945	292613	205696	153390	121328	
2.18564e+06	1.39515e+06	1.06715e+06	787347	574234	437292	294647	205428	158615	121423	
2.41273e+06	1.53051e+06	1.16444e+06	879042	611552	470948	322210	238935	183798	139991	
2.36671e+06	1.51059e+06	1.15736e+06	884718	701022	540325	367636	271406	195238	146628	
2.25808e+06	1.4436e+06	957136	704361	487815	362781	284838	215325	165335	132123	
2.28341e+06	1.43894e+06	919196	624681	465900	316260	240626	192827	147918	120540	
2.4316e+06	1.64756e+06	1.16295e+06	871941	621937	488571	351171	259857	196155	155855	
2.17313e+06	1.39635e+06	1.09597e+06	821698	700371	544620	419451	316134	248867	185558	
2.28127e+06	1.3264e+06	929589	722192	557318	389752	297254	202519	149215	120516	
2.45913e+06	1.43374e+06	1.08742e+06	725545	576695	426312	293237	212143	161963	119846	
2.37499e+06	1.55455e+06	1.02032e+06	761578	572688	387255	280061	190990	149450	117861	
2.26095e+06	1.55358e+06	1.21137e+06	967059	718231	508818	363359	261084	192633	151779	
2.38727e+06	1.49482e+06	1.0926e+06	782071	660180	553277	436784	356925	271211	190816	
2.22248e+06	1.41361e+06	1.0059e+06	711924	528367	360782	245339	190835	148365	119481	
2.30246e+06	1.36007e+06	989119	789540	512262	371287	271879	202063	154923	125410	
2.24188e+06	1.46189e+06	960616	732481	554540	423225	313632	218077	159302	124357	
2.30821e+06	1.52474e+06	1.04729e+06	841565	626140	477620	359562	250468	178820	133345	
2.47301e+06	1.61411e+06	1.16873e+06	856519	676348	524448	376718	278888	206317	157030	
2.40276e+06	1.60434e+06	1.14739e+06	805205	572903	379843	282926	216122	163656	135425	
2.28341e+06	1.45146e+06	1.05399e+06	713664	576587	454322	318911	223447	164345	130536	
2.41171e+06	1.57738e+06	1.24105e+06	924652	723878	544379	368437	262110	187594	147478	
2.31253e+06	1.51033e+06	1.13935e+06	908415	717814	491365	419760	314793	231628	177170	
2.22671e+06	1.56863e+06	1.04407e+06	805560	585189	441149	307482	225768	167074	126683	
2.57282e+06	1.52058e+06	1.06913e+06	749201	550310	374608	273100	205352	156308	119721	
2.17379e+06	1.46444e+06	1.12344e+06	856025	592155	475374	359720	240897	176160	131542	
2.25968e+06	1.52871e+06	1.08531e+06	793884	600289	416681	322663	229591	163728	123732	
2.29007e+06	1.36772e+06	994073	760658	533846	371101	274837	206952	157613	123236	
2.52456e+06	1.62237e+06	1.0596e+06	752782	496577	370727	274837	203514	161038	133133	
2.18233e+06	1.34519e+06	947142	715222	550975	393908	275846	194441	153290	120756	
