3.36581e+09	1.1782e+09	6.87507e+08	4.6739e+08	3.40226e+08	2.64891e+08	2.1299e+08	1.78005e+08	1.5377e+08	1.35821e+08	
3.12975e+09	1.00364e+09	5.62513e+08	3.81919e+08	2.88662e+08	2.30269e+08	1.90362e+08	1.62485e+08	1.42964e+08	1.27862e+08	
3.11728e+09	1.03e+09	6.13433e+08	4.25923e+08	3.19601e+08	2.51501e+08	2.0737e+08	1.74829e+08	1.51692e+08	1.34046e+08	
3.23526e+09	1.06135e+09	6.10923e+08	4.26677e+08	3.24508e+08	2.60419e+08	2.19099e+08	1.89019e+08	1.66191e+08	1.49134e+08	
2.93e+09	9.32901e+08	5.3521e+08	3.74067e+08	2.85539e+08	2.31366e+08	1.9445e+08	1.68495e+08	1.49331e+08	1.34555e+08	
2.99526e+09	1.00447e+09	5.73301e+08	3.93305e+08	2.96165e+08	2.35656e+08	1.93212e+08	1.64518e+08	1.44634e+08	1.29227e+08	
3.17518e+09	1.04069e+09	6.11488e+08	4.1869e+08	3.11707e+08	2.49991e+08	2.08943e+08	1.78257e+08	1.55733e+08	1.39001e+08	
2.97136e+09	9.77068e+08	5.66552e+08	3.95965e+08	2.97504e+08	2.39971e+08	2.02538e+08	1.74158e+08	1.53132e+08	1.37744e+08	
3.19825e+09	1.04725e+09	5.89549e+08	4.0371e+08	3.05661e+08	2.44707e+08	2.03564e+08	1.74988e+08	1.54914e+08	1.39368e+08	
2.99665e+09	9.89028e+08	5.9173e+08	3.99674e+08	3.03635e+08	2.45464e+08	2.03776e+08	1.74543e+08	1.52381e+08	1.36152e+08	
3.11542e+09	1.04465e+09	5.94407e+08	4.06254e+08	3.06877e+08	2.42727e+08	2.00365e+08	1.70251e+08	1.48325e+08	1.31691e+08	
3.04324e+09	1.01771e+09	5.79563e+08	3.9845e+08	3.02671e+08	2.44256e+08	2.04077e+08	1.76602e+08	1.56189e+08	1.39916e+08	
2.9354e+09	1.03067e+09	6.21983e+08	4.4427e+08	3.4284e+08	2.80196e+08	2.36347e+08	2.04707e+08	1.81053e+08	1.63284e+08	
3.31888e+09	1.04699e+09	5.97719e+08	4.10299e+08	3.14664e+08	2.52853e+08	2.12419e+08	1.82728e+08	1.6071e+08	1.43685e+08	
3.28876e+09	1.06035e+09	6.13991e+08	4.2236e+08	3.15188e+08	2.49854e+08	2.08326e+08	1.77846e+08	1.55388e+08	1.38153e+08	
2.87919e+09	9.93658e+08	5.64756e+08	3.8761e+08	2.93975e+08	2.33763e+08	1.95047e+08	1.6741e+08	1.47256e+08	1.31613e+08	
3.01137e+09	1.07776e+09	6.18588e+08	4.17777e+08	3.09335e+08	2.44772e+08	1.99875e+08	1.69568e+08	1.47315e+08	1.31045e+08	
2.85446e+09	9.33429e+08	5.53442e+08	3.8612e+08	2.94725e+08	2.39584e+08	2.01357e+08	1.73946e+08	1.53125e+08	1.36589e+08	
3.0469e+09	9.86008e+08	5.6313e+08	3.83158e+08	2.88687e+08	2.322e+08	1.95569e+08	1.70225e+08	1.50928e+08	1.36045e+08	
3.24537e+09	1.06773e+09	6.05149e+08	4.13851e+08	3.14136e+08	2.52272e+08	2.09177e+08	1.79026e+08	1.56946e+08	1.40057e+08	
2.99447e+09	1.03354e+09	5.95101e+08	4.16888e+08	3.16064e+08	2.54966e+08	2.14124e+08	1.83324e+08	1.60658e+08	1.43378e+08	
3.05171e+09	1.01671e+09	5.93725e+08	4.13323e+08	3.1333e+08	2.50314e+08	2.09165e+08	1.80231e+08	1.57892e+08	1.41814e+08	
3.02144e+09	9.57948e+08	5.5173e+08	3.84443e+08	2.96339e+08	2.38669e+08	2.00229e+08	1.72819e+08	1.51782e+08	1.35954e+08	
3.18454e+09	1.04811e+09	5.91396e+08	4.18412e+08	3.19136e+08	2.563e+08	2.15406e+08	1.85347e+08	1.63007e+08	1.45865e+08	
3.0373e+09	1.01768e+09	5.97814e+08	4.14684e+08	3.13797e+08	2.50566e+08	2.07381e+08	1.76723e+08	1.53474e+08	1.36004e+08	
3.19289e+09	1.03724e+09	5.80248e+08	3.99745e+08	3.05513e+08	2.48851e+08	2.10941e+08	1.83264e+08	1.62006e+08	1.45209e+08	
2.82443e+09	9.22313e+08	5.09824e+08	3.4882e+08	2.58943e+08	2.05574e+08	1.69021e+08	1.44108e+08	1.26335e+08	1.13133e+08	
3.05145e+09	1.0088e+09	5.79427e+08	4.05576e+08	3.09552e+08	2.46516e+08	2.04193e+08	1.74745e+08	1.52428e+08	1.34999e+08	
3.45313e+09	1.18169e+09	6.61466e+08	4.47306e+08	3.31729e+08	2.59965e+08	2.13958e+08	1.81872e+08	1.5868e+08	1.40381e+08	
3.03872e+09	1.08037e+09	6.14585e+08	4.08457e+08	3.02454e+08	2.42655e+08	2.03686e+08	1.75955e+08	1.54621e+08	1.389e+08	
